slug,category,korean_text,english_text,romanization,difficulty,access_tier,usage_note,related_slugs,sort_order,is_published,usage_pack,pseo_page_enabled,indexable,robots_directive,sitemap_include,rollout_batch,seo_priority,index_reason_codes,page_type,page_template_key,intent_bucket,audience_segment,use_case_primary,keyword_opportunity,primary_query,audio_query,pronunciation_query,seo_title,seo_title_length,seo_title_pattern_key,meta_description,meta_description_length,h1_template_key,page_slug,canonical_path,parent_hub_slug,parent_hub_path,breadcrumb_label,app_deep_link,normal_audio_asset_key,slow_audio_asset_key,normal_timing_asset_key,render_components,cta_key,cta_label_key,related_slug_count,invalid_related_slugs,related_link_strategy,duplicate_english_group,canonical_variant_strategy,noindex_reason,qa_flags
got-olgeyo,courtesy,곧 올게요,I'll be back soon,got olgeyo,difficult,premium,,"geumbang-olgeyo,jigeum-gayo",2800,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,3,full_phrase,phrase_audio_page,everyday_phrase_audio,social_courtesy,beginner_social,polite_everyday_korean,low_support,how to say i'll be back soon in korean,hear i'll be back soon in korean,got olgeyo pronunciation,"Hear ""I'll be back soon"" in Korean",34,hear_phrase_title,Hear 곧 올게요 (got olgeyo) and learn how to use it for polite everyday korean. Practice normal and slow Korean audio in Jjin.,122,phrase_audio_h1,i-ll-be-back-soon-in-korean,/phrases/i-ll-be-back-soon-in-korean,korean-courtesy-phrases,/korean-phrases/courtesy,I'll be back soon,jjin://phrase/got-olgeyo,phrases/got-olgeyo/ko_normal.wav,phrases/got-olgeyo/ko_slow.wav,phrases/got-olgeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
setakgi-eodiyeyo,hotel,세탁기 어디예요?,Where is the washing machine?,setakgi eodiyeyo,difficult,premium,,"setakhaedo-dwaeyo,sugeon-eodi-isseoyo",2810,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"manual_high_intent,question_query,full_phrase,travel_category",phrase_audio_page,question_phrase_audio,travel_hotel,traveler,hotel_stay,high,where is the washing machine in korean,hear where is the washing machine? in korean,setakgi eodiyeyo pronunciation,"Hear ""Where is the washing machine?"" in Korean",46,hear_phrase_title,Hear 세탁기 어디예요? (setakgi eodiyeyo) and learn how to use it for hotel stay. Practice normal and slow Korean audio in Jjin.,120,question_audio_h1,where-is-the-washing-machine-in-korean,/phrases/where-is-the-washing-machine-in-korean,korean-hotel-phrases,/korean-for-travel/hotel,Where is the washing machine?,jjin://phrase/setakgi-eodiyeyo,phrases/setakgi-eodiyeyo/ko_normal.wav,phrases/setakgi-eodiyeyo/ko_slow.wav,phrases/setakgi-eodiyeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
sugeon-eodi-isseoyo,hotel,수건 어디 있어요?,Where are the towels?,sugeon eodi isseoyo,difficult,premium,,"setakgi-eodiyeyo,hwajangsil-sseodo-dwaeyo",2820,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"manual_high_intent,question_query,full_phrase,travel_category",phrase_audio_page,question_phrase_audio,travel_hotel,traveler,hotel_stay,high,where are the towels in korean,hear where are the towels? in korean,sugeon eodi isseoyo pronunciation,"Hear ""Where are the towels?"" in Korean",38,hear_phrase_title,Hear 수건 어디 있어요? (sugeon eodi isseoyo) and learn how to use it for hotel stay. Practice normal and slow Korean audio in Jjin.,124,question_audio_h1,where-are-the-towels-in-korean,/phrases/where-are-the-towels-in-korean,korean-hotel-phrases,/korean-for-travel/hotel,Where are the towels?,jjin://phrase/sugeon-eodi-isseoyo,phrases/sugeon-eodi-isseoyo/ko_normal.wav,phrases/sugeon-eodi-isseoyo/ko_slow.wav,phrases/sugeon-eodi-isseoyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
hwajangsil-sseodo-dwaeyo,hotel,화장실 써도 돼요?,Can I use the bathroom?,hwajangsil sseodo dwaeyo,difficult,premium,at someone's home,"hwajangsil,setakhaedo-dwaeyo",2830,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"manual_high_intent,question_query,request_query,full_phrase,travel_category,has_usage_note",phrase_audio_page,question_phrase_audio,travel_hotel,traveler,hotel_stay,high,can i use the bathroom in korean,hear can i use the bathroom? in korean,hwajangsil sseodo dwaeyo pronunciation,"Hear ""Can I use the bathroom?"" in Korean",40,hear_phrase_title,Hear 화장실 써도 돼요? (hwajangsil sseodo dwaeyo) and learn how to use it for hotel stay. Practice normal and slow Korean audio in Jjin.,129,question_audio_h1,can-i-use-the-bathroom-in-korean,/phrases/can-i-use-the-bathroom-in-korean,korean-hotel-phrases,/korean-for-travel/hotel,Can I use the bathroom?,jjin://phrase/hwajangsil-sseodo-dwaeyo,phrases/hwajangsil-sseodo-dwaeyo/ko_normal.wav,phrases/hwajangsil-sseodo-dwaeyo/ko_slow.wav,phrases/hwajangsil-sseodo-dwaeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
setakhaedo-dwaeyo,hotel,세탁해도 돼요?,Can I do laundry?,setakhaedo dwaeyo,difficult,premium,,"setakgi-eodiyeyo,hwajangsil-sseodo-dwaeyo",2840,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"question_query,request_query,full_phrase,travel_category",phrase_audio_page,question_phrase_audio,travel_hotel,traveler,hotel_stay,high,can i do laundry in korean,hear can i do laundry? in korean,setakhaedo dwaeyo pronunciation,"Hear ""Can I do laundry?"" in Korean",34,hear_phrase_title,Hear 세탁해도 돼요? (setakhaedo dwaeyo) and learn how to use it for hotel stay. Practice normal and slow Korean audio in Jjin.,120,question_audio_h1,can-i-do-laundry-in-korean,/phrases/can-i-do-laundry-in-korean,korean-hotel-phrases,/korean-for-travel/hotel,Can I do laundry?,jjin://phrase/setakhaedo-dwaeyo,phrases/setakhaedo-dwaeyo/ko_normal.wav,phrases/setakhaedo-dwaeyo/ko_slow.wav,phrases/setakhaedo-dwaeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
waipai-bimilbeonho-mwoyeyo,hotel,와이파이 비밀번호 뭐예요?,What's the Wi-Fi password?,waipai bimilbeonho mwoyeyo,difficult,premium,,"waipai,bimilbeonho",2850,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"manual_high_intent,question_query,full_phrase,travel_category",phrase_audio_page,question_phrase_audio,travel_hotel,traveler,hotel_stay,high,what's the wi-fi password in korean,hear what's the wi-fi password? in korean,waipai bimilbeonho mwoyeyo pronunciation,"Hear ""What's the Wi-Fi password?"" in Korean",43,hear_phrase_title,Hear 와이파이 비밀번호 뭐예요? (waipai bimilbeonho mwoyeyo) and learn how to use it for hotel stay. Practice normal and slow Korean audio in Jjin.,135,question_audio_h1,what-s-the-wi-fi-password-in-korean,/phrases/what-s-the-wi-fi-password-in-korean,korean-hotel-phrases,/korean-for-travel/hotel,What's the Wi-Fi password?,jjin://phrase/waipai-bimilbeonho-mwoyeyo,phrases/waipai-bimilbeonho-mwoyeyo/ko_normal.wav,phrases/waipai-bimilbeonho-mwoyeyo/ko_slow.wav,phrases/waipai-bimilbeonho-mwoyeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
eodieseo-mannayo,transit,어디에서 만나요?,Where are we meeting?,eodieseo mannayo,difficult,premium,,"myeot-sie-mannayo,eodiro-gayo",2860,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"manual_high_intent,question_query,full_phrase,travel_category",phrase_audio_page,question_phrase_audio,travel_transit,traveler,transit_navigation,high,where are we meeting in korean,hear where are we meeting? in korean,eodieseo mannayo pronunciation,"Hear ""Where are we meeting?"" in Korean",38,hear_phrase_title,Hear 어디에서 만나요? (eodieseo mannayo) and learn how to use it for transit navigation. Practice normal and slow Korean audio in Jjin.,128,question_audio_h1,where-are-we-meeting-in-korean,/phrases/where-are-we-meeting-in-korean,korean-transit-phrases,/korean-for-travel/transit,Where are we meeting?,jjin://phrase/eodieseo-mannayo,phrases/eodieseo-mannayo/ko_normal.wav,phrases/eodieseo-mannayo/ko_slow.wav,phrases/eodieseo-mannayo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
yeogiseo-gidaryeolgeyo,transit,여기서 기다릴게요,I'll wait here,yeogiseo gidaryeolgeyo,difficult,premium,,"eodieseo-mannayo,yeogi",2870,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"full_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_transit,traveler,transit_navigation,medium_requires_context,how to say i'll wait here in korean,hear i'll wait here in korean,yeogiseo gidaryeolgeyo pronunciation,"Hear ""I'll wait here"" in Korean",31,hear_phrase_title,Hear 여기서 기다릴게요 (yeogiseo gidaryeolgeyo) and learn how to use it for transit navigation. Practice normal and slow Korean audio in Jjin.,134,phrase_audio_h1,i-ll-wait-here-in-korean,/phrases/i-ll-wait-here-in-korean,korean-transit-phrases,/korean-for-travel/transit,I'll wait here,jjin://phrase/yeogiseo-gidaryeolgeyo,phrases/yeogiseo-gidaryeolgeyo/ko_normal.wav,phrases/yeogiseo-gidaryeolgeyo/ko_slow.wav,phrases/yeogiseo-gidaryeolgeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
yeollak-juseyo,courtesy,연락 주세요,Please let me know,yeollak juseyo,difficult,premium,,"jeonhwa-hae-juseyo,munja-hae-juseyo",2880,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,6,"request_query,full_phrase",phrase_audio_page,request_phrase_audio,social_courtesy,beginner_social,polite_everyday_korean,medium_requires_context,how to say please let me know in korean,hear please let me know in korean,yeollak juseyo pronunciation,"Hear ""Please let me know"" in Korean",35,hear_phrase_title,Hear 연락 주세요 (yeollak juseyo) and learn how to use it for polite everyday korean. Practice normal and slow Korean audio in Jjin.,127,phrase_audio_h1,please-let-me-know-in-korean,/phrases/please-let-me-know-in-korean,korean-courtesy-phrases,/korean-phrases/courtesy,Please let me know,jjin://phrase/yeollak-juseyo,phrases/yeollak-juseyo/ko_normal.wav,phrases/yeollak-juseyo/ko_slow.wav,phrases/yeollak-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
jeonhwa-hae-juseyo,courtesy,전화해 주세요,Please call me,jeonhwa hae juseyo,difficult,premium,,"yeollak-juseyo,munja-hae-juseyo",2890,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"request_query,short_phrase",phrase_audio_page,request_phrase_audio,social_courtesy,beginner_social,polite_everyday_korean,medium_requires_context,how to say please call me in korean,hear please call me in korean,jeonhwa hae juseyo pronunciation,"Hear ""Please call me"" in Korean",31,hear_phrase_title,Hear 전화해 주세요 (jeonhwa hae juseyo) and learn how to use it for polite everyday korean. Practice normal and slow Korean audio in Jjin.,132,phrase_audio_h1,please-call-me-in-korean,/phrases/please-call-me-in-korean,korean-courtesy-phrases,/korean-phrases/courtesy,Please call me,jjin://phrase/jeonhwa-hae-juseyo,phrases/jeonhwa-hae-juseyo/ko_normal.wav,phrases/jeonhwa-hae-juseyo/ko_slow.wav,phrases/jeonhwa-hae-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
munja-hae-juseyo,courtesy,문자해 주세요,Please text me,munja hae juseyo,difficult,premium,,"yeollak-juseyo,jeonhwa-hae-juseyo",2900,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"request_query,short_phrase",phrase_audio_page,request_phrase_audio,social_courtesy,beginner_social,polite_everyday_korean,medium_requires_context,how to say please text me in korean,hear please text me in korean,munja hae juseyo pronunciation,"Hear ""Please text me"" in Korean",31,hear_phrase_title,Hear 문자해 주세요 (munja hae juseyo) and learn how to use it for polite everyday korean. Practice normal and slow Korean audio in Jjin.,130,phrase_audio_h1,please-text-me-in-korean,/phrases/please-text-me-in-korean,korean-courtesy-phrases,/korean-phrases/courtesy,Please text me,jjin://phrase/munja-hae-juseyo,phrases/munja-hae-juseyo/ko_normal.wav,phrases/munja-hae-juseyo/ko_slow.wav,phrases/munja-hae-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
juso-bonae-juseyo,directions,주소 보내 주세요,Please send me the address,juso bonae juseyo,difficult,premium,,"juso,eodieseo-mannayo",2910,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,8,"request_query,full_phrase,travel_category",phrase_audio_page,request_phrase_audio,travel_directions,traveler,directions_navigation,medium_high,how to say please send me the address in korean,hear please send me the address in korean,juso bonae juseyo pronunciation,"Hear ""Please send me the address"" in Korean",43,hear_phrase_title,Hear 주소 보내 주세요 (juso bonae juseyo) and learn how to use it for directions navigation. Practice normal and slow Korean audio in Jjin.,132,phrase_audio_h1,please-send-me-the-address-in-korean,/phrases/please-send-me-the-address-in-korean,korean-directions-phrases,/korean-for-travel/directions,Please send me the address,jjin://phrase/juso-bonae-juseyo,phrases/juso-bonae-juseyo/ko_normal.wav,phrases/juso-bonae-juseyo/ko_slow.wav,phrases/juso-bonae-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
jibe-isseoyo,greeting,집에 있어요?,Are you home?,jibe isseoyo,difficult,premium,,"jibe-wasseoyo,jibe-ganeun-jungieyo",2920,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,6,"question_query,short_phrase",phrase_audio_page,question_phrase_audio,social_courtesy,beginner_social,greetings,medium_requires_context,are you home in korean,hear are you home? in korean,jibe isseoyo pronunciation,"Hear ""Are you home?"" in Korean",30,hear_phrase_title,Hear 집에 있어요? (jibe isseoyo) and learn how to use it for greetings. Practice normal and slow Korean audio in Jjin.,113,question_audio_h1,are-you-home-in-korean,/phrases/are-you-home-in-korean,korean-greetings,/korean-phrases/greetings,Are you home?,jjin://phrase/jibe-isseoyo,phrases/jibe-isseoyo/ko_normal.wav,phrases/jibe-isseoyo/ko_slow.wav,phrases/jibe-isseoyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
jibe-ganeun-jungieyo,transit,집에 가는 중이에요,I'm on my way home,jibe ganeun jungieyo,expert,premium,,"got-dochakhaeyo,jibe-isseoyo",2930,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"full_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_transit,traveler,transit_navigation,medium_requires_context,how to say i'm on my way home in korean,hear i'm on my way home in korean,jibe ganeun jungieyo pronunciation,"Hear ""I'm on my way home"" in Korean",35,hear_phrase_title,Hear 집에 가는 중이에요 (jibe ganeun jungieyo) and learn how to use it for transit navigation. Practice normal and slow Korean audio in Jjin.,133,phrase_audio_h1,i-m-on-my-way-home-in-korean,/phrases/i-m-on-my-way-home-in-korean,korean-transit-phrases,/korean-for-travel/transit,I'm on my way home,jjin://phrase/jibe-ganeun-jungieyo,phrases/jibe-ganeun-jungieyo/ko_normal.wav,phrases/jibe-ganeun-jungieyo/ko_slow.wav,phrases/jibe-ganeun-jungieyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
got-dochakhaeyo,transit,곧 도착해요,I'll arrive soon,got dochakhaeyo,difficult,premium,,"dochak,jibe-ganeun-jungieyo",2940,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"full_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_transit,traveler,transit_navigation,medium_requires_context,how to say i'll arrive soon in korean,hear i'll arrive soon in korean,got dochakhaeyo pronunciation,"Hear ""I'll arrive soon"" in Korean",33,hear_phrase_title,Hear 곧 도착해요 (got dochakhaeyo) and learn how to use it for transit navigation. Practice normal and slow Korean audio in Jjin.,124,phrase_audio_h1,i-ll-arrive-soon-in-korean,/phrases/i-ll-arrive-soon-in-korean,korean-transit-phrases,/korean-for-travel/transit,I'll arrive soon,jjin://phrase/got-dochakhaeyo,phrases/got-dochakhaeyo/ko_normal.wav,phrases/got-dochakhaeyo/ko_slow.wav,phrases/got-dochakhaeyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
naeil-bwayo,greeting,내일 봐요,See you tomorrow,naeil bwayo,moderate,free,,"naeil,tto-bwayo",2950,true,,true,false,"noindex,follow",false,hold_noindex,2,short_phrase,phrase_audio_page,everyday_phrase_audio,social_courtesy,beginner_social,greetings,low_support,how to say see you tomorrow in korean,hear see you tomorrow in korean,naeil bwayo pronunciation,"Hear ""See you tomorrow"" in Korean",33,hear_phrase_title,Hear 내일 봐요 (naeil bwayo) and learn how to use it for greetings. Practice normal and slow Korean audio in Jjin.,110,phrase_audio_h1,see-you-tomorrow-in-korean,/phrases/see-you-tomorrow-in-korean,korean-greetings,/korean-phrases/greetings,See you tomorrow,jjin://phrase/naeil-bwayo,phrases/naeil-bwayo/ko_normal.wav,phrases/naeil-bwayo/ko_slow.wav,phrases/naeil-bwayo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
